"time","GEO_ID","NAME","AGG_DESC","AGG_DESC_LABEL","GOVTYPE","GOVTYPE_LABEL","AMOUNT","AMOUNT_CV",
"Year","Geographic identifier code","Geographic Area Name","Aggregate Description","Meaning of Aggregate Description","Type of Government","Meaning of Type of Government","Amount","Coefficent of Variation for Amount (percent)",
"2022","0400000US20","Kansas","SF0416","Insurance Trust Expenditure - Total Insurance Trust Expenditure","002","State","2465253","0.00",
"2022","0400000US20","Kansas","SF0417","Insurance Trust Expenditure - Total Unemployment Compensation Systems","002","State","224297","0.00",
"2022","0400000US20","Kansas","SF0418","Insurance Trust Expenditure - Unemployment Compensation Systems Benefits","002","State","153660","0.00",
"2022","0400000US20","Kansas","SF0419","Insurance Trust Expenditure - Unemployment Compensation Systems Extended","002","State","70637","0.00",
"2022","0400000US20","Kansas","SF0420","Insurance Trust Expenditure - Total Employee Retirement Systems","002","State","2238932","0.00",
"2022","0400000US20","Kansas","SF0423","Insurance Trust Expenditure - Employee Retirement Systems Benefits","002","State","2146264","0.00",
"2022","0400000US20","Kansas","SF0424","Insurance Trust Expenditure - Employee Retirement Systems Withdrawals","002","State","92668","0.00",
"2022","0400000US20","Kansas","SF0425","Insurance Trust Expenditure - Workers' Compensation Systems Benefits","002","State","2024","0.00",
"2022","0400000US20","Kansas","SF0426","Exhibit - Insurance Trust Expenditure - Workers' Compensation Systems Total","002","State","245","0.00",
"2022","0400000US20","Kansas","SF0427","Insurance Trust Expenditure - Other Benefits","002","State","0","0.00",
"2022","0400000US20","Kansas","SF0428","Exhibit - Insurance Trust Expenditure - Other Payments","002","State","0","0.00",
"2022","0400000US20","Kansas","SF0429","Debt - Total Debt Outstanding","002","State","7612422","0.00",
"2022","0400000US20","Kansas","SF0430","Debt - Beginning Short-term Debt","002","State","2354","0.00",
"2022","0400000US20","Kansas","SF0431","Debt - Short-term Debt Outstanding","002","State","464","0.00",
"2022","0400000US20","Kansas","SF0433","Debt - Beginning Long-term Debt, Unspecified Public Purposes","002","State","5502662","0.00",
"2022","0400000US20","Kansas","SF0435","Debt - Long-term Debt Issued, Unspecified Public Purposes","002","State","128288","0.00",
"2022","0400000US20","Kansas","SF0437","Debt - Long-term Debt Retired, Unspecified Public Purposes","002","State","608352","0.00",
"2022","0400000US20","Kansas","SF0439","Debt - Long-term Debt Outstanding, Unspecified Public Purposes","002","State","7611958","0.00",
"2022","0400000US20","Kansas","SF0440","Exhibit - Debt - Long-term Refunding Bonds Issued","002","State","0","0.00",
"2022","0400000US20","Kansas","SF0441","Exhibit - Debt - Long-term Debt Retired By Refunding","002","State","0","0.00",
"2022","0400000US20","Kansas","SF0442"," Total Cash & Security Holdings","002","State","28985941","0.00",
"2022","0400000US20","Kansas","SF0443","Cash & Security Holdings - Insurance Trust Funds - Unemployment Compensation Other Clearing & Benefit Accounts","002","State","1102066","0.00",
"2022","0400000US20","Kansas","SF0444","Cash & Security Holdings - Insurance Trust Funds - Unemployment Compensation Held in US Treasury Accounts","002","State","1102066","0.00",
"2022","0400000US20","Kansas","SF0448","Cash & Security Holdings - Total Insurance Trust","002","State","26781809","0.00",
"2022","0400000US20","Kansas","SF0449","Cash & Security Holdings - Insurance Trust - Employee Retirement","002","State","26774992","0.00",
"2022","0400000US20","Kansas","SF0450","Cash & Security Holdings - Insurance Trust - Worker Compensation Detail","002","State","6817","0.00",
"2022","0400000US20","Kansas","SF0451","Cash & Security Holdings - Insurance Trust - Other","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0001","Revenue - Total Revenue","002","State","28209391","0.00",
"2023","0400000US20","Kansas","SF0002","Revenue - Total General Revenue","002","State","28209391","0.00",
"2023","0400000US20","Kansas","SF0003","Revenue - General Revenue - Total Intergovernmental","002","State","7524382","0.00",
"2023","0400000US20","Kansas","SF0004","Revenue - General Revenue - Intergovernmental - Total From Federal Government","002","State","7479468","0.00",
"2023","0400000US20","Kansas","SF0005","Revenue - General Revenue - Intergovernmental - From Federal Government - Air Transportation","002","State","954","0.00",
"2023","0400000US20","Kansas","SF0006","Revenue - General Revenue - Intergovernmental - From Federal Government - Education","002","State","1100949","0.00",
"2023","0400000US20","Kansas","SF0007","Revenue - General Revenue - Intergovernmental - From Federal Government - Employment Security","002","State","36641","0.00",
"2023","0400000US20","Kansas","SF0008","Revenue - General Revenue - Intergovernmental - From Federal Government - General Local Government Support","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0009","Revenue - General Revenue - Intergovernmental - From Federal Government - Health & Hospitals","002","State","1195103","0.00",
"2023","0400000US20","Kansas","SF0011","Revenue - General Revenue - Intergovernmental - From Federal Government - Highways","002","State","576077","0.00",
"2023","0400000US20","Kansas","SF0012","Revenue - General Revenue - Intergovernmental - From Federal Government - Housing and Community Development","002","State","217043","0.00",
"2023","0400000US20","Kansas","SF0013","Revenue - General Revenue - Intergovernmental - From Federal Government - Other Agriculture","002","State","57029","0.00",
"2023","0400000US20","Kansas","SF0014","Revenue - General Revenue - Intergovernmental - From Federal Government - Natural Resources, Other","002","State","23034","0.00",
"2023","0400000US20","Kansas","SF0015","Revenue - General Revenue - Intergovernmental - From Federal Government - Public Welfare","002","State","4040507","0.00",
"2023","0400000US20","Kansas","SF0016","Revenue - General Revenue - Intergovernmental - From Federal Government - Sewerage","002","State","22487","0.00",
"2023","0400000US20","Kansas","SF0017","Revenue - General Revenue - Intergovernmental - From Federal Government - All Other","002","State","209644","0.00",
"2023","0400000US20","Kansas","SF0022","Revenue - General Revenue - Intergovernmental - Total From Local Government","002","State","44914","0.00",
"2023","0400000US20","Kansas","SF0023","Revenue - General Revenue - Intergovernmental - From Local Government - Education","002","State","18182","0.00",
"2023","0400000US20","Kansas","SF0024","Revenue - General Revenue - Intergovernmental - From Local Government - General Local Government Support","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0025","Revenue - General Revenue - Intergovernmental - From Local Government - Health & Hospitals","002","State","1147","0.00",
"2023","0400000US20","Kansas","SF0026","Revenue - General Revenue - Intergovernmental - From Local Government - Highways","002","State","17570","0.00",
"2023","0400000US20","Kansas","SF0027","Revenue - General Revenue - Intergovernmental - From Local Government - Housing and Community Development","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0028","Revenue - General Revenue - Intergovernmental - From Local Government - Public Welfare","002","State","70","0.00",
"2023","0400000US20","Kansas","SF0029","Revenue - General Revenue - Intergovernmental - From Local Government - Sewerage","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0030","Revenue - General Revenue - Intergovernmental - From Local Government - All Other","002","State","7945","0.00",
"2023","0400000US20","Kansas","SF0035","Revenue - General Revenue - Total From Own Sources","002","State","20685009","0.00",
"2023","0400000US20","Kansas","SF0036","Revenue - General Revenue - From Own Sources - Total Taxes","002","State","13139563","0.00",
"2023","0400000US20","Kansas","SF0037","Revenue - General Revenue - From Own Sources - Taxes - Property","002","State","881689","0.00",
"2023","0400000US20","Kansas","SF0038","Revenue - General Revenue - From Own Sources - Taxes - Total Sales and Gross Receipts","002","State","5677245","0.00",
"2023","0400000US20","Kansas","SF0039","Revenue - General Revenue - From Own Sources - Taxes - Sales & Gross Receipts - General","002","State","4359013","0.00",
"2023","0400000US20","Kansas","SF0040","Revenue - General Revenue - From Own Sources - Taxes - Sales & Gross Receipts - Total Selective Sales","002","State","1318232","0.00",
"2023","0400000US20","Kansas","SF0041","Revenue - General Revenue - From Own Sources - Taxes - Sales & Gross Receipts - Amusements","002","State","298","0.00",
"2023","0400000US20","Kansas","SF0042","Revenue - General Revenue - From Own Sources - Taxes - Sales & Gross Receipts - Insurance Premiums","002","State","503133","0.00",
"2023","0400000US20","Kansas","SF0043","Revenue - General Revenue - From Own Sources - Taxes - Sales & Gross Receipts - Motor Fuels","002","State","465687","0.00",
"2023","0400000US20","Kansas","SF0044","Revenue - General Revenue - From Own Sources - Taxes - Sales & Gross Receipts - Alcoholic Beverages","002","State","169223","0.00",
"2023","0400000US20","Kansas","SF0045","Revenue - General Revenue - From Own Sources - Taxes - Sales & Gross Receipts - Tobacco Products","002","State","112685","0.00",
"2023","0400000US20","Kansas","SF0047","Revenue - General Revenue - From Own Sources - Taxes - Sales & Gross Receipts - Public Utilities","002","State","344","0.00",
"2023","0400000US20","Kansas","SF0048","Revenue - General Revenue - From Own Sources - Taxes - Sales & Gross Receipts - Other","002","State","61037","0.00",
"2023","0400000US20","Kansas","SF0049","Revenue - General Revenue - From Own Sources - Taxes - Sales & Gross Receipts - Sports Betting","002","State","5825","0.00",
"2023","0400000US20","Kansas","SF0050","Revenue - General Revenue - From Own Sources - Taxes - Total Income","002","State","6068526","0.00",
"2023","0400000US20","Kansas","SF0051","Revenue - General Revenue - From Own Sources - Taxes - Income - Individual","002","State","4507007","0.00",
"2023","0400000US20","Kansas","SF0052","Revenue - General Revenue - From Own Sources - Taxes - Income - Corporate","002","State","1561519","0.00",
"2023","0400000US20","Kansas","SF0053","Revenue - General Revenue - From Own Sources - Taxes - Total License","002","State","440781","0.00",
"2023","0400000US20","Kansas","SF0054","Revenue - General Revenue - From Own Sources - Taxes - License - Alcoholic Beverages","002","State","3235","0.00",
"2023","0400000US20","Kansas","SF0055","Revenue - General Revenue - From Own Sources - Taxes - License - Amusements","002","State","9735","0.00",
"2023","0400000US20","Kansas","SF0056","Revenue - General Revenue - From Own Sources - Taxes - License - Corporations","002","State","15757","0.00",
"2023","0400000US20","Kansas","SF0057","Revenue - General Revenue - From Own Sources - Taxes - License - Hunting and Fishing","002","State","29097","0.00",
"2023","0400000US20","Kansas","SF0058","Revenue - General Revenue - From Own Sources - Taxes - License - Motor Vehicle","002","State","251554","0.00",
"2023","0400000US20","Kansas","SF0059","Revenue - General Revenue - From Own Sources - Taxes - License - Motor Vehicle Operators","002","State","31762","0.00",
"2023","0400000US20","Kansas","SF0060","Revenue - General Revenue - From Own Sources - Taxes - License - Public Utilities","002","State","6649","0.00",
"2023","0400000US20","Kansas","SF0061","Revenue - General Revenue - From Own Sources - Taxes - License - Occupation and Business","002","State","90023","0.00",
"2023","0400000US20","Kansas","SF0062","Revenue - General Revenue - From Own Sources - Taxes - License - Other","002","State","2969","0.00",
"2023","0400000US20","Kansas","SF0063","Revenue - General Revenue - From Own Sources - Taxes - Total Other","002","State","71322","0.00",
"2023","0400000US20","Kansas","SF0064","Revenue - General Revenue - From Own Sources - Taxes - Other - Death and Gift","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0065","Revenue - General Revenue - From Own Sources - Taxes - Other - Documentary","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0066","Revenue - General Revenue - From Own Sources - Taxes - Other - Severance","002","State","71322","0.00",
"2023","0400000US20","Kansas","SF0067","Revenue - General Revenue - From Own Sources - Taxes - Other - NEC","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0068","Revenue - General Revenue - From Own Sources - Total Current Charges & Miscellaneous Revenue","002","State","7545446","0.00",
"2023","0400000US20","Kansas","SF0069","Revenue - General Revenue - From Own Sources - Total Current Charges","002","State","6026989","0.00",
"2023","0400000US20","Kansas","SF0070","Revenue - General Revenue - From Own Sources - Current Charges - Air Transportation","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0071","Revenue - General Revenue - From Own Sources - Current Charges - Misc Commercial","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0072","Revenue - General Revenue - From Own Sources - Current Charges - School Lunch","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0073","Revenue - General Revenue - From Own Sources - Current Charges - Elem/Sec Tuition","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0074","Revenue - General Revenue - From Own Sources - Current Charges - Other Elem/Sec","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0075","Revenue - General Revenue - From Own Sources - Current Charges - Higher Education Auxiliary Enterprises","002","State","440667","0.00",
"2023","0400000US20","Kansas","SF0076","Revenue - General Revenue - From Own Sources - Current Charges - Higher Ed Other","002","State","799603","0.00",
"2023","0400000US20","Kansas","SF0077","Revenue - General Revenue - From Own Sources - Current Charges - Federal and State Other Education, NEC","002","State","3323","0.00",
"2023","0400000US20","Kansas","SF0078","Revenue - General Revenue - From Own Sources - Current Charges - Hospitals","002","State","4095634","0.00",
"2023","0400000US20","Kansas","SF0079","Revenue - General Revenue - From Own Sources - Current Charges - Regular Highways","002","State","2829","0.00",
"2023","0400000US20","Kansas","SF0080","Revenue - General Revenue - From Own Sources - Current Charges - Toll Highways","002","State","147376","0.00",
"2023","0400000US20","Kansas","SF0081","Revenue - General Revenue - From Own Sources - Current Charges - Housing and Community Development","002","State","30310","0.00",
"2023","0400000US20","Kansas","SF0082","Revenue - General Revenue - From Own Sources - Current Charges - Other Agriculture","002","State","30297","0.00",
"2023","0400000US20","Kansas","SF0083","Revenue - General Revenue - From Own Sources - Current Charges - Natural Resources Forestry","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0084","Revenue - General Revenue - From Own Sources - Current Charges - Natural Resources, Other","002","State","13674","0.00",
"2023","0400000US20","Kansas","SF0085","Revenue - General Revenue - From Own Sources - Current Charges - Parking Facilities","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0086","Revenue - General Revenue - From Own Sources - Current Charges - Parks and Recreation","002","State","831","0.00",
"2023","0400000US20","Kansas","SF0087","Revenue - General Revenue - From Own Sources - Current Charges - Sewerage","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0088","Revenue - General Revenue - From Own Sources - Current Charges - Solid Waste Management","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0089","Revenue - General Revenue - From Own Sources - Current Charges - Sea and Inland Port Facilities","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0090","Revenue - General Revenue - From Own Sources - Current Charges - All Other General Current Charges","002","State","462445","0.00",
"2023","0400000US20","Kansas","SF0091","Revenue - General Revenue - From Own Sources - Total Miscellaneous General Revenue","002","State","1518457","0.00",
"2023","0400000US20","Kansas","SF0092","Revenue - General Revenue - From Own Sources - Miscellaneous General Revenue - Special Assessments","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0093","Revenue - General Revenue - From Own Sources - Miscellaneous General Revenue - Sale of Property","002","State","10477","0.00",
"2023","0400000US20","Kansas","SF0094","Revenue - General Revenue - From Own Sources - Miscellaneous General Revenue - Interest Earnings","002","State","331450","0.00",
"2023","0400000US20","Kansas","SF0095","Revenue - General Revenue - From Own Sources - Miscellaneous General Revenue - Other Dividends","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0096","Revenue - General Revenue - From Own Sources - Miscellaneous General Revenue - Fines and Forfeits","002","State","52197","0.00",
"2023","0400000US20","Kansas","SF0097","Revenue - General Revenue - From Own Sources - Miscellaneous General Revenue - Rents","002","State","618","0.00",
"2023","0400000US20","Kansas","SF0098","Revenue - General Revenue - From Own Sources - Miscellaneous General Revenue - Royalties","002","State","1118","0.00",
"2023","0400000US20","Kansas","SF0099","Revenue - General Revenue - From Own Sources - Miscellaneous General Revenue - Donations","002","State","335749","0.00",
"2023","0400000US20","Kansas","SF0100","Revenue - General Revenue - From Own Sources - Miscellaneous General Revenue - Net Lottery","002","State","103845","0.00",
"2023","0400000US20","Kansas","SF0101","Revenue - General Revenue - From Own Sources - Miscellaneous General Revenue - Other","002","State","683003","0.00",
"2023","0400000US20","Kansas","SF0102","Exhibit - Revenue - Lottery Total Ticket Sales","002","State","308859","0.00",
"2023","0400000US20","Kansas","SF0103","Exhibit - Revenue - Lottery Proceeds Available","002","State","83194","0.00",
"2023","0400000US20","Kansas","SF0104","Revenue - Total Utility Revenue","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0105","Revenue - Utility Revenue - Water Supply","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0106","Revenue - Utility Revenue - Electric Power","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0107","Revenue - Utility Revenue - Gas Supply","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0108","Revenue - Utility Revenue - Public Mass Transit Systems","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0109","Revenue - Total Liquor Stores Revenue","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0110","Exhibit - Revenue - Liquor Stores Revenue - Net Sales","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0111","Exhibit - Revenue - Liquor Stores Revenue - Other Income","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0112","Exhibit - Revenue - Liquor Stores Revenue - Liquor Taxes","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0113","Insurance Trust Revenue - Total Insurance Trust Revenue","002","State","2811972","0.00",
"2023","0400000US20","Kansas","SF0114","Insurance Trust Revenue - Total Unemployment","002","State","312635","0.00",
"2023","0400000US20","Kansas","SF0115","Insurance Trust Revenue - Unemployment Compensation Systems Contributions","002","State","290608","0.00",
"2023","0400000US20","Kansas","SF0116","Insurance Trust Revenue - Unemployment Compensation Systems Interest","002","State","22027","0.00",
"2023","0400000US20","Kansas","SF0117","Insurance Trust Revenue - Unemployment Compensation Systems Federal Advances","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0118","Insurance Trust Revenue - Total Employee Retirement","002","State","2499337","0.00",
"2023","0400000US20","Kansas","SF0135","Insurance Trust Revenue - Employee Retirement Systems Total Earnings","002","State","605255","0.00",
"2023","0400000US20","Kansas","SF0136","Insurance Trust Revenue - Employee Retirement Systems Employee Contrib","002","State","523491","0.00",
"2023","0400000US20","Kansas","SF0137","Insurance Trust Revenue - Employee Retirement Systems Govt Contrib","002","State","1370591","0.00",
"2023","0400000US20","Kansas","SF0138","Insurance Trust Revenue - Total Workers' Compensation Systems","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0139","Exhibit - Insurance Trust Revenue - Workers' Compensation Systems Own Contributions","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0140","Insurance Trust Revenue - Workers' Compensation Systems Contributions","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0141","Insurance Trust Revenue - Workers' Compensation Systems Earnings","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0142","Insurance Trust Revenue - Total Other State Social Insurance Trust Systems","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0143","Exhibit - Insurance Trust Revenue - Exhibit - Other Contributions from Administering Governement","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0144","Insurance Trust Revenue - Other State Social Insurance Trust Systems Contributions","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0145","Insurance Trust Revenue - Other State Social Insurance Trust Systems Earnings on Investments","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0146","Exhibit - Expenditure - Lottery Prizes Awarded","002","State","205014","0.00",
"2023","0400000US20","Kansas","SF0147","Exhibit - Expenditure - Lottery Administrative Expense","002","State","20650","0.00",
"2023","0400000US20","Kansas","SF0148","Exhibit - Expenditure - Liquor Stores Expenditure - Cost of Goods","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0149","Exhibit - Expenditure - Liquor Stores Expenditure - Operating Expenditure","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0150","Exhibit - Expenditure - Liquor Stores Expenditure - Non-operating Expenditure","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0151","Exhibit - Expenditure - Intergovernmental Expenditure - Liquor Stores Expenditure - Transfer to General","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0152","Exhibit - Expenditure - Liquor Stores Expenditure - License & Enforcement","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0153","Expenditure - Total Expenditure","002","State","26771236","0.00",
"2023","0400000US20","Kansas","SF0154","Expenditure - Total General Expenditure","002","State","26771236","0.00",
"2023","0400000US20","Kansas","SF0155","Expenditure - General Expenditure - Total Intergovernmental Expenditure","002","State","6739617","0.00",
"2023","0400000US20","Kansas","SF0156","Expenditure - Intergovernmental Expenditure - To Local Government - Air Transportation","002","State","2885","0.00",
"2023","0400000US20","Kansas","SF0157","Expenditure - Intergovernmental Expenditure - To Local Government - Correctional Institutions","002","State","43029","0.00",
"2023","0400000US20","Kansas","SF0158","Expenditure - Intergovernmental Expenditure - To Local Government - Other Corrections","002","State","12454","0.00",
"2023","0400000US20","Kansas","SF0159","Expenditure - Intergovernmental Expenditure - To Local Government - Elementary and Secondary Education","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0160","Expenditure - Intergovernmental Expenditure - To Local Government - Other Higher Education","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0161","Expenditure - Intergovernmental Expenditure - To Local Government - Federal and State Other Education","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0162","Expenditure - Intergovernmental Expenditure - To Local Government - Financial Administration","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0163","Expenditure - Intergovernmental Expenditure - To Local Government - Judicial and Legal","002","State","11120","0.00",
"2023","0400000US20","Kansas","SF0164","Exhibit - Expenditure - Intergovernmental Expenditure - To Local Government - Federal and State Environmental Health","002","State","4060","0.00",
"2023","0400000US20","Kansas","SF0165","Expenditure - Intergovernmental Expenditure - To Local Government - Central Staff Services","002","State","23481","0.00",
"2023","0400000US20","Kansas","SF0166","Expenditure - Intergovernmental Expenditure - To Local Government - General Local Government Support","002","State","127807","0.00",
"2023","0400000US20","Kansas","SF0167","Expenditure - Intergovernmental Expenditure - To Local Government - Health","002","State","84898","0.00",
"2023","0400000US20","Kansas","SF0168","Expenditure - Intergovernmental Expenditure - To Local Government - Hospitals","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0169","Expenditure - Intergovernmental Expenditure - To Local Government - Regular Highways","002","State","228837","0.00",
"2023","0400000US20","Kansas","SF0170","Expenditure - Intergovernmental Expenditure - To Local Government - Housing and Community Development","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0171","Expenditure - Intergovernmental Expenditure - To Local Government - Libraries","002","State","1386","0.00",
"2023","0400000US20","Kansas","SF0172","Expenditure - Intergovernmental Expenditure - To Local Government - Other Agriculture","002","State","2473","0.00",
"2023","0400000US20","Kansas","SF0173","Expenditure - Intergovernmental Expenditure - To Local Government - State Fish and Game","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0174","Expenditure - Intergovernmental Expenditure - To Local Government - Federal and State Forestry","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0175","Expenditure - Intergovernmental Expenditure - To Local Government - Natural Resources, Other","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0176","Expenditure - Intergovernmental Expenditure - To Local Government - Parking Facilities","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0177","Expenditure - Intergovernmental Expenditure - To Local Government - Parks and Recreation","002","State","1332","0.00",
"2023","0400000US20","Kansas","SF0178","Expenditure - Intergovernmental Expenditure - To Local Government - Police Protection","002","State","4972","0.00",
"2023","0400000US20","Kansas","SF0179","Expenditure - Intergovernmental Expenditure - To Local Government - Protective Inspection and Regulation, NEC","002","State","17879","0.00",
"2023","0400000US20","Kansas","SF0182","Expenditure - Intergovernmental Expenditure - To Local Government - Public Welfare - Other","002","State","9922","0.00",
"2023","0400000US20","Kansas","SF0183","Expenditure - Intergovernmental Expenditure - To Local Government - Sewerage","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0184","Expenditure - Intergovernmental Expenditure - To Local Government - Solid Waste Management","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0185","Expenditure - Intergovernmental Expenditure - To Local Government - Sea and Inland Port Facilities","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0186","Expenditure - Intergovernmental Expenditure - To Local Government - Other and Unallocable","002","State","109236","0.00",
"2023","0400000US20","Kansas","SF0191","Expenditure - Intergovernmental Expenditure - To Local Government - To Independent School Districts - Elementary and Secondary Education","002","State","5827182","0.00",
"2023","0400000US20","Kansas","SF0192","Expenditure - Intergovernmental Expenditure - To Local Government - To Local School Districts - Other Higher Education","002","State","230681","0.00",
"2023","0400000US20","Kansas","SF0194","Expenditure - Intergovernmental Expenditure - To Federal Government - Other and Unallocable","002","State","43","0.00",
"2023","0400000US20","Kansas","SF0195","Expenditure - Total Direct Expenditure","002","State","20031619","0.00",
"2023","0400000US20","Kansas","SF0196","Expenditure - Direct Expenditure - Total General Expenditure","002","State","20031619","0.00",
"2023","0400000US20","Kansas","SF0197","Expenditure - Direct Expenditure - Total Current Operations","002","State","17438911","0.00",
"2023","0400000US20","Kansas","SF0198","Expenditure - Direct Expenditure - Total Capital Outlay","002","State","1903056","0.00",
"2023","0400000US20","Kansas","SF0199","Exhibit - Salaries and Wages","002","State","3581047","0.00",
"2023","0400000US20","Kansas","SF0200","Expenditure - Direct Expenditure - General Expenditure - Total Air Transportation","002","State","2885","0.00",
"2023","0400000US20","Kansas","SF0201","Expenditure - Direct Expenditure - General Expenditure - Air Transportation - Current Operations","002","State","2351","0.00",
"2023","0400000US20","Kansas","SF0202","Expenditure - Direct Expenditure - General Expenditure - Air Transportation - Capital Outlay/Construction","002","State","534","0.00",
"2023","0400000US20","Kansas","SF0205","Expenditure - Direct Expenditure - General Expenditure - Total Miscellaneous Commercial Activities, NEC","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0206","Expenditure - Direct Expenditure - General Expenditure - Miscellaneous Commercial Activities, NEC - Current Operations","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0207","Expenditure - Direct Expenditure - General Expenditure - Miscellaneous Commercial Activities, NEC - Capital Outlay/Construction","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0210","Expenditure - Direct Expenditure - General Expenditure - Total Correctional Institutions","002","State","418430","0.00",
"2023","0400000US20","Kansas","SF0211","Expenditure - Direct Expenditure - General Expenditure - Correctional Institutions - Current Operations","002","State","395432","0.00",
"2023","0400000US20","Kansas","SF0212","Expenditure - Direct Expenditure - General Expenditure - Correctional Institutions - Capital Outlay/Construction","002","State","22998","0.00",
"2023","0400000US20","Kansas","SF0215","Expenditure - Direct Expenditure - General Expenditure - Total Other Corrections","002","State","48329","0.00",
"2023","0400000US20","Kansas","SF0216","Expenditure - Direct Expenditure - General Expenditure - Other Corrections - Current Operations","002","State","47650","0.00",
"2023","0400000US20","Kansas","SF0217","Expenditure - Direct Expenditure - General Expenditure - Other Corrections - Capital Outlay/Construction","002","State","679","0.00",
"2023","0400000US20","Kansas","SF0220","Expenditure - Direct Expenditure - General Expenditure - Total Elementary and Secondary Education","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0221","Expenditure - Direct Expenditure - General Expenditure - Elementary and Secondary Education - Current Operations","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0222","Expenditure - Direct Expenditure - General Expenditure - Elementary and Secondary Education - Capital Outlay/Construction","002","State","0","0.00",
"2023","0400000US20","Kansas","SF0225","Expenditure - Direct Expenditure - General Expenditure - Total Higher Education Auxiliary Enterprises","002","State","417352","0.00",
"2023","0400000US20","Kansas","SF0226","Expenditure - Direct Expenditure - General Expenditure - Higher Education Auxiliary Enterprises - Current Operations","002","State","403832","0.00",
"2023","0400000US20","Kansas","SF0227","Expenditure - Direct Expenditure - General Expenditure - Higher Education Auxiliary Enterprises - Capital Outlay/Construction","002","State","13520","0.00",
"2023","0400000US20","Kansas","SF0230","Expenditure - Direct Expenditure - General Expenditure - Total Other Higher Education Other","002","State","2658184","0.00",
"2023","0400000US20","Kansas","SF0231","Expenditure - Direct Expenditure - General Expenditure - Other Higher Education Other - Current Operations","002","State","2484146","0.00",
"2023","0400000US20","Kansas","SF0232","Expenditure - Direct Expenditure - General Expenditure - Other Higher Education Other - Capital Outlay/Construction","002","State","174038","0.00",
"2023","0400000US20","Kansas","SF0235","Expenditure - Direct Expenditure - General Expenditure - Total Federal and State Other Education","002","State","184204","0.00",
"2023","0400000US20","Kansas","SF0236","Expenditure - Direct Expenditure - General Expenditure - Federal and State Other Education - Current Operations","002","State","182040","0.00",
